3.663324166,550800,0
20.225817417,98169.78860839501,1957218
32.918899993,40155.086915862645,1547578
43.565244566,22086.822383294573,1314973
52.921921151999996,15111.82597372502,1040612
61.116549987,11465.59846392178,862989
68.57703071099999,9570.773908537898,724616
75.11823708799999,8461.41905196466,635544
81.12621727399998,7811.062620357908,570449
86.72891177499999,7394.855045358456,524898
92.10646044999999,7123.559091063379,491189
97.36410208899999,6928.683601465058,466618
102.34491856699998,6791.390261727741,449045
107.53286844799997,6683.800851214602,435319
112.60031873699998,6598.839948587317,423853
118.62616652199998,6530.109997486782,415930
124.04952602199998,6472.9241180558665,407277
128.57115004,6423.074943155213,402261
133.378116305,6380.360584980193,396870
138.098240618,6342.382749113149,392219
142.98461485800001,6308.437524554487,388851
148.663722588,6278.252572948522,385034
153.77843941,6248.545384763448,382060
160.402282828,6222.364259151865,379062
166.308312908,6198.539516364151,376981
170.959636679,6176.257333946748,374491
175.548003664,6155.041824990386,372483
179.936409611,6135.222942913853,370139
184.53157194399998,6115.817463598455,368832
188.80232163499997,6097.4817423525365,367039
193.31446791399998,6080.471357451854,365506
197.60022526099996,6064.128832970251,364070
202.22280990499996,6048.2619200986155,362596
206.90989742699998,6033.185232623278,361419
211.12035840899998,6018.672071514539,359809
215.27734841099996,6004.842259228784,358789
219.75520405199995,5991.631457636884,357279
223.89605647899995,5978.209759556234,356418
228.12557552699997,5965.681065263785,355119
232.34695543199996,5953.498030529252,354030
237.61558739299997,5941.773822123112,353139
242.84461340299998,5930.310852385459,352436
247.316443532,5919.059135961075,351321
251.844251006,5908.014040559498,350354
256.093620634,5897.409783196958,349498
260.33708088,5887.366219330677,348958
264.61439306299997,5877.550469333703,348065
268.88059451899994,5867.841589536418,347145
273.20275279699996,5858.377382203822,346293
277.49182864299996,5849.339497813812,345584
281.72072938699995,5840.330838961095,344775
286.01354943999996,5831.719506712419,344174
290.25961247299995,5823.204240139542,343521
294.59487162899995,5814.935505319141,342459
298.81973576699994,5806.896065331535,341849
302.87543317199993,5799.022783473134,341170
306.9987111269999,5791.491871848305,340837
311.0965444649999,5784.239013099141,340448
315.28858828599994,5777.065695009703,339685
319.4180237239999,5770.131813337476,339201
323.6197343809999,5763.220657243903,338747
327.78433454499987,5756.585525128152,337942
331.81034672299984,5750.090430764193,337589
335.75107120599984,5743.787601064879,336833
340.16983729199984,5737.669393728246,336435
345.5309606229998,5731.7389180843975,335867
349.9612176119998,5725.861907389155,335368
353.9368687549998,5720.163931631818,334904
357.84618424099983,5714.547460937703,334448
361.79694172499984,5709.07781368273,334187
365.69492796799983,5703.802946560955,333803
369.59487594999985,5698.562041567411,333211
373.52775607299986,5693.579932370749,332891
377.42835596099985,5688.541620704129,332498
381.4210721229999,5683.726575456256,331868
385.3346500449999,5679.033565413817,331738
389.3189210349999,5674.481028467829,331266
393.9915139619999,5670.002886196224,330934
398.8906699529999,5665.6813068379615,330567
403.70810548499986,5661.467323312225,330229
408.15758947899985,5657.351520284522,329977
412.37521152099987,5653.188884031722,329519
416.38975254399986,5649.267085786901,329083
420.35103848999984,5645.382293892963,328622
424.4573644559998,5641.548197442061,328385
428.6221489889998,5637.872686657541,328173
432.7230862529998,5634.283525735125,327616
437.4058660159998,5630.764004028624,327375
441.4420542979998,5627.374275336907,327046
445.2642283579998,5623.990535915488,326668
449.1513432529998,5620.684249105261,326447
453.00145878499984,5617.454303688134,326165
456.79507066599984,5614.369020511669,326038
460.62134616199984,5611.30917015683,325673
464.50646187999985,5608.364014537546,325543
468.35925366799984,5605.40095636358,325113
472.13861804199985,5602.55665138256,324864
475.8516256409998,5599.753661208473,324745
479.6773175139998,5597.007936291455,324465
483.9134976689998,5594.348033214668,324206
487.9603885209998,5591.728812755397,324056
491.7469892959998,5589.204908506667,323771
495.6228296829998,5586.689535326435,323518
499.4789714809998,5584.264291467229,323304
503.2346196649998,5581.864767605305,323024
507.0500775949998,5579.577005696686,322978
510.9482400739998,5577.314852076942,322638
514.7750737569997,5575.053172942487,322512
518.5428911969998,5572.8806264575705,322299
